"Climate Normals 1981-2010 Station Data"

"Metadata including Station Name, Province, Latitude, Longitude, Elevation, Climate ID, WMO ID, TC ID"
"STATION_NAME","PROVINCE","LATITUDE","LONGITUDE","ELEVATION","CLIMATE_ID","WMO_ID","TC_ID"
"*DRYAD POINT","BC"," 52°11'06.002"" N","128°06'44.008"" W","3.5 m","1062544","","WAU"
"* This station meets WMO standards for temperature and precipitation."

"Legend"
"A = WMO ""3 and 5 rule"" (i.e. no more than 3 consecutive and no more than 5 total missing for either temperature or precipitation)"
"B = At least 25 years"
"C = At least 20 years"
"D = At least 15 years"

"1981 to 2010 Canadian Climate Normals station data"
" ","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Year","Code"
"< -10 °C","0.15","0.19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.12","0.12","0.58","A"
"< -20 °C","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","A"
"< - 30 °C","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","A"
"Days with Rainfall"
">= 0.2 mm","22.0","18.8","23.0","21.1","20.0","18.4","16.2","16.4","19.5","24.2","24.7","23.7","247.8","A"
">= 5 mm","14.5","10.7","13.1","12.9","10.4","8.7","6.4","8.0","10.4","16.2","18.0","15.0","144.2","A"
">= 10 mm","9.4","6.9","7.7","7.7","5.8","5.2","4.0","5.4","7.2","12.1","12.3","10.1","93.9","A"
">= 25 mm","2.7","1.8","1.4","1.5","0.96","0.92","0.81","1.3","2.2","3.9","4.0","2.4","23.9","A"
"Days With Snowfall"
">= 0.2 cm","2.6","2.3","1.9","0.85","0.19","0.0","0.0","0.0","0.0","0.27","1.2","3.0","12.3","A"
">= 5 cm","0.74","0.88","0.23","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.12","0.69","2.7","A"
">= 10 cm","0.33","0.46","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.27","1.1","A"
">= 25 cm","0.0","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.08","A"
"Days with Precipitation"
">= 0.2 mm","23.1","19.7","23.2","21.1","20.0","18.4","16.2","16.4","19.5","24.2","24.9","24.2","250.8","A"
">= 5 mm","15.3","11.5","13.2","12.9","10.4","8.7","6.4","8.0","10.4","16.3","18.2","15.6","146.6","A"
">= 10 mm","9.7","7.5","7.9","7.8","5.8","5.2","4.0","5.4","7.2","12.1","12.4","10.6","95.6","A"
">= 25 mm","2.8","2.0","1.4","1.5","0.96","0.92","0.81","1.3","2.2","3.9","4.0","2.5","24.2","A"
"Wind"
"Maximum Hourly Speed (km/h)","69.0","109.0","70.0","65.0","48.0","45.0","50.0","56.0","55.0","71.0","74.0","74.0","109.0",""
"Date (yyyy/dd)","1998/29","1998/10","1994/02","2001/17","1980/19","1987/12","1998/05","2001/31","1981/30","1990/01","1994/03","1990/18","1998/10"," "
"Direction of Maximum Hourly Speed","SE","SE","S","S","S","S","E","SE","S","S","S","N","SE",""
"Degree Days"
"Above 24 °C","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","C"
"Above 18 °C","0.0","0.0","0.0","0.0","0.3","1.3","3.1","4.4","0.6","0.0","0.0","0.0","9.7","C"
"Above 15 °C","0.0","0.0","0.0","0.5","2.2","9.3","28.8","36.2","7.6","0.2","0.0","0.0","85.0","C"
"Above 10 °C","0.3","0.3","0.6","9.2","45.3","104.6","167.4","181.6","108.1","24.3","1.4","0.3","643.4","C"
"Above 5 °C","27.2","25.4","46.6","93.9","184.4","254.2","322.4","336.6","257.5","150.2","53.8","25.4","1777.5","C"
"Above 0 °C","139.0","136.3","187.3","241.9","339.4","404.2","477.4","491.6","407.5","304.0","187.5","143.5","3459.5","C"
"Below 0 °C","9.3","4.4","1.6","0.0","0.0","0.0","0.0","0.0","0.0","0.3","4.6","7.1","27.2","C"
"Below 5 °C","52.5","34.7","15.9","2.0","0.0","0.0","0.0","0.0","0.0","1.4","20.9","44.0","171.4","C"
"Below 10 °C","180.7","150.8","124.9","67.3","15.9","0.4","0.0","0.0","0.5","30.6","118.5","173.9","863.4","C"
"Below 15 °C","335.4","291.6","279.3","208.6","127.8","55.1","16.4","9.6","50.1","161.5","267.1","328.6","2131.1","C"
"Below 18 °C","428.4","376.3","372.3","298.1","218.9","137.1","83.7","70.8","133.0","254.2","357.1","421.6","3151.6","C"
"Humidex"
"Extreme Humidex","14.5","13.1","20.1","24.0","24.4","31.0","39.8","31.3","28.8","20.8","13.6","15.7","",""
"Date (yyyy/dd)","1995/28","1998/07","1994/28","1998/30","1997/12","1999/01","1995/18","1997/09","1995/16","2001/04","1996/09","1997/12",""," "
"Wind Chill"
"Extreme Wind Chill","-17.7","-14.3","-13.8","-4.0","0.0","0.0","0.0","0.0","0.0","0.0","-13.9","-22.2","",""
"Date (yyyy/dd)","1996/28","1995/12","1995/04","1997/04","1994/01","1994/01","1994/01","1994/01","1994/01","1994/01","1996/20","1996/28",""," "


